address,categoriesType,categoryName,city,countryCode,location/lat,location/lng,name,neighborhood,price,publishedAtDate,reviewOrigin,reviewUrl,reviewerId,reviewsCount,stars,street,text,title,totalScore,url
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Nadeem Bhatti,Civil Lines,"Rs 5,000+",2025-01-17T12:54:23.106Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmMDZLX1pREAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICf06K_ZQ%7CCgsI_6WpvAYQ0LnWMg%7C?hl=en,1.04938471786026E+020,29,5,"Abdullah Haroon Rd, near Metropol",Attend a wedding cermony,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,ᴢᴜʟꜰɪQᴀʀ,Civil Lines,"Rs 5,000+",2025-07-20T10:32:12.587Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOSmJrMTVXazFYVVdNMk0yTm1NR1ZSVG1OVlkzYxAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CAIQACodChtycF9oOjNJbk15Wk1XUWM2M2NmMGVRTmNVY3c%7C0cUBLgY1ngP%7C?hl=en,1.11091893383182E+020,29,5,"Abdullah Haroon Rd, near Metropol","Rooms are neat and tidy, staff is very cooperative and quality of food is too good and prices are very economical. Overall ambience is good and the place is a very secure, cool and quiet. True value of money, highly recommended for family stays!",Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,AHSEN KHAN,Civil Lines,"Rs 5,000+",2025-07-12T18:54:40.187Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCcWNHWmhPVGRIYUc5R1dXZ3dVMEpQWjNSRGNXYxAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CAIQACodChtycF9oOlBqcGZhOTdHaG9GWWgwU0JPZ3RDcWc%7C0cRexkABx5d%7C?hl=en,1.06244714677303E+020,29,4,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Muhammad Azizuddin,Civil Lines,"Rs 5,000+",2025-07-10T11:01:10.039Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pjNFQyRlFSWFIxY2pGaGVETnFPRlZCUkhWb1IzYxAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CAIQACodChtycF9oOjc4T2FQRXR1cjFheDNqOFVBRHVoR3c%7C0cQtpq1M_DX%7C?hl=en,1.06191451855309E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Emad Khan,Civil Lines,"Rs 5,000+",2025-05-20T20:36:26.386Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKV212SVRvc3FmaDN3RRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEJWmvITosqfh3wE%7CCgwIys-zwQYQ-JqzuAE%7C?hl=en,1.08253263652676E+020,29,3,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Raheel Ahmed,Civil Lines,"Rs 5,000+",2025-05-01T22:37:49.705Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZOU9icUV3EAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgMCY9ObqEw%7CCgwIve_PwAYQqOLC0AI%7C?hl=en,1.08382436472009E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,hssaan Ali,Civil Lines,"Rs 5,000+",2025-04-13T08:53:51.050Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJdThMdTVBRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgMDIu8Lu5AE%7CCgsIn_ftvwYQyPiFGA%7C?hl=en,1.08377323248513E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,ejaz ahmed,Civil Lines,"Rs 5,000+",2025-04-05T18:38:44.601Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJbi1TbTVBRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgMCIn-Sm5AE%7CCgwItPHFvwYQ8I7vngI%7C?hl=en,1.03255344390094E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Rizwan Ali Tasadduq,Civil Lines,"Rs 5,000+",2025-02-23T19:49:26.149Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnc3QzdU5BEAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgMDgst3uNA%7CCgsIxvftvQYQ8OeSRw%7C?hl=en,1.02175067984563E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,WAQAS HS,Civil Lines,"Rs 5,000+",2025-01-25T15:04:18.050Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfaGN5MnVRRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgID_hcy2uQE%7CCgsI8vrTvAYQqJjxFw%7C?hl=en,1.01488287626032E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Arshad Mehmood,Civil Lines,"Rs 5,000+",2025-02-14T04:40:46.905Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfMHJyUndnRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgID_0rrRwgE%7CCgwIzpK7vQYQuKPOrwM%7C?hl=en,1.03273165921892E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Ambreen,Civil Lines,"Rs 5,000+",2024-12-26T21:19:33.989Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmclBmZXBnRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICfrPfepgE%7CCgwI5ZC3uwYQiN_u1wM%7C?hl=en,1.15674653183442E+020,29,3,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Junaid Jawaid,Civil Lines,"Rs 5,000+",2024-12-27T06:38:53.273Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmX0l6eTFRRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICf_Izy1QE%7CCgwI_Za5uwYQ8OWyggE%7C?hl=en,1.10523575775989E+020,29,4,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Junaid Jawaid,Civil Lines,"Rs 5,000+",2024-12-27T06:38:53.273Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmX0l6eTFRRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICf_Izy1QE%7CCgwI_Za5uwYQ8OWyggE%7C?hl=en,1.10523575775989E+020,29,4,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,ovais khan,Civil Lines,"Rs 5,000+",2024-12-08T11:15:02.429Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2MU9LUllnEAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICv1OKRYg%7CCgwItv_VugYQwLPkzAE%7C?hl=en,1.0388847961964E+020,29,3,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Shahbaz Ali Mirza,Civil Lines,"Rs 5,000+",2024-11-30T08:48:41.000Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQZ3EyV3NRRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgIDPgq2WsQE%7CCgoI6aKrugYQ0IIu%7C?hl=en,1.06676120124152E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Hassan Ali Bana,Civil Lines,"Rs 5,000+",2024-11-11T03:03:48.820Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzd051c2NnEAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgID3wNuscg%7CCgwIlOjFuQYQiNKVhwM%7C?hl=en,1.12377446204342E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Muhammad Bilal Madni Khan,Civil Lines,"Rs 5,000+",2024-07-05T09:54:44.214Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyb3RPOVZnEAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICrotO9Vg%7CCgsI5IWftAYQkMaeZg%7C?hl=en,1.02781177265658E+020,29,4,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Abdul Sattar,Civil Lines,"Rs 5,000+",2025-07-11T07:30:01.471Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tJeFNWSnRORTVWZEVZNE1rRlhVMUp0U0hCT01uYxAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CAIQACodChtycF9oOkIxSVJtNE5VdEY4MkFXU1JtSHBOMnc%7C0cRAptR3kf7%7C?hl=en,1.15607601718156E+020,29,1,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Muhammad Mustafa,Civil Lines,"Rs 5,000+",2025-06-22T22:46:19.377Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oUmNWVjJVV0ZOWlVsMVJEbDRXVFJpYkVaVlkyYxAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CAIQACodChtycF9oOmhRcVV2UWFNZUl1RDl4WTRibEZVY2c%7C0cL7TvLVHj_%7C?hl=en,1.03407588643717E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,"Sarfara, Shaikh",Civil Lines,"Rs 5,000+",2025-04-24T06:34:48.577Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvaHF6SWZREAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgMDohqzIfQ%7CCgwIiLenwAYQuOfBkwI%7C?hl=en,1.04460213200439E+020,29,5,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Ishtiaque Ahmad,Civil Lines,"Rs 5,000+",2025-01-16T18:55:48.115Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfd2R5UXNnRRAB!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgIC_wdyQsgE%7CCgsItKylvAYQ4MSKNw%7C?hl=en,1.06764705951294E+020,29,1,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"Abdullah Haroon Rd, near Metropol, Civil Lines, Karachi, 76480, Pakistan",Pet Hospital,Restaurant,Karachi,PK,24.8515484,67.0300894,Abdul Malik Khan,Civil Lines,"Rs 5,000+",2024-12-31T03:40:09.791Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmNWVMeFZREAE!2m1!1s0x0:0xfa0530a338d0a51d!3m1!1s2@1:CIHM0ogKEICAgICf5eLxVQ%7CCgwImc_NuwYQwNfF-QI%7C?hl=en,1.10248805153592E+020,29,3,"Abdullah Haroon Rd, near Metropol",,Services Mess Karachi,4.2,https://www.google.com/maps/search/?api=1&query=Services%20Mess%20Karachi&query_place_id=ChIJVZsn5-4_sz4RHaXQOKMwBfo
"V29G+VGW, Bahadur Yar Jang Rd, Saddar Karachi, Pakistan",Pet Hospital,Fast food restaurant,Karachi,PK,24.8697345,67.0263202,Shubham Das,Saddar,,2023-06-19T09:17:46.791Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKMFBmMllnEAE!2m1!1s0x0:0xce8a9d34d208e4c3!3m1!1s2@1:CIHM0ogKEICAgICJ0Pf2Yg%7CCgwIurrApAYQkP-9-QI%7C?hl=en,1.18234520782152E+020,2,1,"V29G+VGW, Bahadur Yar Jang Rd",,Chaska Philly Fast Food,3,https://www.google.com/maps/search/?api=1&query=Chaska%20Philly%20Fast%20Food&query_place_id=ChIJ-8LDato_sz4Rw-QI0jSdis4
"V29G+VGW, Bahadur Yar Jang Rd, Saddar Karachi, Pakistan",Pet Hospital,Fast food restaurant,Karachi,PK,24.8697345,67.0263202,Devil Gamer XT,Saddar,,2021-09-25T18:35:16.256Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2OHZYUzFRRRAB!2m1!1s0x0:0xce8a9d34d208e4c3!3m1!1s2@1:CIHM0ogKEICAgID68vXS1QE%7CCgsI5Ne9igYQ4Nyzeg%7C?hl=en,1.10967626703123E+020,2,5,"V29G+VGW, Bahadur Yar Jang Rd",,Chaska Philly Fast Food,3,https://www.google.com/maps/search/?api=1&query=Chaska%20Philly%20Fast%20Food&query_place_id=ChIJ-8LDato_sz4Rw-QI0jSdis4
"Dehli Saudagar Rd No. 4, next to Riaz Masjid, Delhi Mercantile Society P.E.C.H.S., Karachi, Pakistan",Restaurant,Barbecue restaurant,Karachi,PK,24.8765964,67.0659988,Adil Nisar,Delhi Mercantile Society P.E.C.H.S.,$$,2023-12-06T07:20:10.215Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNWd3VucTdRRRAB!2m1!1s0x0:0x96a185430883e484!3m1!1s2@1:CIHM0ogKEICAgICVwunq7QE%7CCgsIqsHAqwYQuOz8Zg%7C?hl=en,1.06537960238752E+020,12594,4,"Dehli Saudagar Rd No. 4, next to Riaz Masjid","Probably the best place place for BBQ in Karachi

We ordered Chicken Malai Boti, Beef Bihari Boti, both were very good.
It's very crowded on weekends and we had to sit outdoors, service is okay (can be improved)

I must say their Nihari is very underrated, has to be one of the best I've had in Karachi.

Highly recommend this place.",Shaikh Abdul Ghaffar Kabab House,4.4,https://www.google.com/maps/search/?api=1&query=Shaikh%20Abdul%20Ghaffar%20Kabab%20House&query_place_id=ChIJex-mwJQ-sz4RhOSDCEOFoZY
"Dehli Saudagar Rd No. 4, next to Riaz Masjid, Delhi Mercantile Society P.E.C.H.S., Karachi, Pakistan",Restaurant,Barbecue restaurant,Karachi,PK,24.8765964,67.0659988,Arun Kumar,Delhi Mercantile Society P.E.C.H.S.,$$,2023-06-04T16:08:09.554Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4d3FYTHFRRRAB!2m1!1s0x0:0x96a185430883e484!3m1!1s2@1:CIHM0ogKEICAgIDxwqXLqQE%7CCgwI6e3yowYQwI-5iAI%7C?hl=en,1.04242697644685E+020,12594,5,"Dehli Saudagar Rd No. 4, next to Riaz Masjid","My friends and I recently dined at Ghaffar Kabab House, and I must say it was an unforgettable experience. From the moment I stepped in, I was greeted with warm hospitality and a cozy atmosphere. However, it was the exquisite flavors that stole the show and left me wanting more.

We started our culinary journey with the Chicken Malai Boti, and it was a true delight. The succulent pieces of chicken were marinated to perfection, tender and juicy with a creamy texture that melted in my mouth. The blend of spices was balanced just right, making it a heavenly dish that I couldn't get enough of.

Next up, we tried the Bihari Tikka, and it was a revelation. The tender, marinated pieces of beef were cooked to perfection, boasting an irresistible smoky flavor. Each bite was packed with rich spices that complemented the meat beautifully. It was truly a taste sensation.

The Chicken Reshmi Kababs were another highlight of our meal. These kababs were incredibly flavorful, with a delicate blend of spices that enhanced the taste of the tender chicken. The texture was perfect, and the aroma was simply irresistible.

To accompany our delicious kababs, we ordered both naan and paratha. The naan was soft, fluffy, and had a slight crispness on the outside. It was the perfect vehicle for savoring the flavors of the kababs. The paratha, on the other hand, was flaky, buttery, and utterly delicious. It added a touch of indulgence to our meal.

In conclusion, Ghaffar Kabab House is a gem for all food lovers in Karachi. The quality of the food is exceptional, and the flavors are a true testament to the culinary expertise of the chefs. The service was impeccable, and the staff made sure we felt welcome throughout our dining experience. If you're looking for an unforgettable meal filled with delectable kababs and mouthwatering flavors, Ghaffar Kabab House is the place to be. I can't wait to visit again and explore more of their tantalizing menu!",Shaikh Abdul Ghaffar Kabab House,4.4,https://www.google.com/maps/search/?api=1&query=Shaikh%20Abdul%20Ghaffar%20Kabab%20House&query_place_id=ChIJex-mwJQ-sz4RhOSDCEOFoZY
"Dehli Saudagar Rd No. 4, next to Riaz Masjid, Delhi Mercantile Society P.E.C.H.S., Karachi, Pakistan",Restaurant,Barbecue restaurant,Karachi,PK,24.8765964,67.0659988,Hassan Ahmed,Delhi Mercantile Society P.E.C.H.S.,$$,2023-05-11T21:20:44.821Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4OU8tTllnEAE!2m1!1s0x0:0x96a185430883e484!3m1!1s2@1:CIHM0ogKEICAgICx9O-NYg%7CCgwIrLj1ogYQ6MvghwM%7C?hl=en,1.07137743862314E+020,12594,4,"Dehli Saudagar Rd No. 4, next to Riaz Masjid","One of the best kebab house in the city.
We tried their Chatkhara boti, malai boti, mutton kebab fry and behari tikka.
The mutton kebab was very rich, and had a nice taste to it. Malai boti and behari tikka was cooked perfectly. The chatkhara boti was good but its taste was overpowered by the cream on it.
We sat on the top floor, service was good and our order was served quite quickly.
Would recommend.",Shaikh Abdul Ghaffar Kabab House,4.4,https://www.google.com/maps/search/?api=1&query=Shaikh%20Abdul%20Ghaffar%20Kabab%20House&query_place_id=ChIJex-mwJQ-sz4RhOSDCEOFoZY
"Dehli Saudagar Rd No. 4, next to Riaz Masjid, Delhi Mercantile Society P.E.C.H.S., Karachi, Pakistan",Restaurant,Barbecue restaurant,Karachi,PK,24.8765964,67.0659988,Mohammad Shahjahan,Delhi Mercantile Society P.E.C.H.S.,$$,2025-04-01T11:32:25.019Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3X0xxTGN3EAE!2m1!1s0x0:0x96a185430883e484!3m1!1s2@1:CIHM0ogKEICAgMCw_LqLcw%7CCgsIyZ2vvwYQwN2uCQ%7C?hl=en,1.07179284365703E+020,12594,5,"Dehli Saudagar Rd No. 4, next to Riaz Masjid","My experience was really reasonable! A group of 10 guys had a total bill of approximately 15 or 16,000 which is per head 1500 or 1600! There are some dishes that are really good like butter kabab handi something like that which is seved in a platter is really good! Kaba fry is not that tasty as compared to other brands! All in all a decent place with reasonable service and value for money!",Shaikh Abdul Ghaffar Kabab House,4.4,https://www.google.com/maps/search/?api=1&query=Shaikh%20Abdul%20Ghaffar%20Kabab%20House&query_place_id=ChIJex-mwJQ-sz4RhOSDCEOFoZY
"Dehli Saudagar Rd No. 4, next to Riaz Masjid, Delhi Mercantile Society P.E.C.H.S., Karachi, Pakistan",Restaurant,Barbecue restaurant,Karachi,PK,24.8765964,67.0659988,Abbas Ali,Delhi Mercantile Society P.E.C.H.S.,$$,2024-01-31T21:16:33.147Z,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2OWFhRkRnEAE!2m1!1s0x0:0x96a185430883e484!3m1!1s2@1:CIHM0ogKEICAgID69aaFDg%7CCgsIsfHqrQYQuMnBRg%7C?hl=en,1.14509390051928E+020,12594,5,"Dehli Saudagar Rd No. 4, next to Riaz Masjid","World k Best kabab fry. Everything on the menu is world class.

♿️ Not very accessible. Both family halls are accessible through stairs. Street side seating can be used but there’s a lot of people walking the street or there’s cars and bike going through

Edit: I’ve been to Ghaffar numerous times with friends and family. Yet I’m yet to take pictures of the food. Every time we will order food and as soon as it arrives, no one ever bothers to take a picture. They just want to enjoy the meal. What an amazing food experience. The only pictures I’ve taken here are of the ceiling after finishing the food, thanking the lord for such an amazing meal

P.s. I went there again to take some picture of food (which don’t do any justice to the taste of food)",Shaikh Abdul Ghaffar Kabab House,4.4,https://www.google.com/maps/search/?api=1&query=Shaikh%20Abdul%20Ghaffar%20Kabab%20House&query_place_id=ChIJex-mwJQ-sz4RhOSDCEOFoZY
